Arch,Index,Scenario,Lookback,Split,MAE_mean,MAE_std,RMSE_mean,RMSE_std,MAPE_mean,MAPE_std,R2_mean,R2_std,MedAE_mean,MedAE_std,n_seeds,MAE_ci95,RMSE_ci95,MAPE_ci95,R2_ci95,MedAE_ci95
TCN,EUROSTOXX50,C,2,val,42.18717207290801,0.3618972952999701,56.105487229362005,0.4158672604073402,1.1153766643575704,0.010091923600053856,0.9579774941469349,0.0006246964307648533,33.529345703125,1.0497994942943258,10,0.2588857294513352,0.29749351670684215,0.007219327242005236,0.0004468809058939047,0.750981318146513
TCN,NIKKEI225,A,5,test,331.55667453524563,7.903517549767517,486.25351933413475,7.375849361966007,0.9598024901368847,0.02141154253245632,0.9896987468652487,0.00031386088041676646,247.550390625,12.23533668987737,10,5.653835860826238,5.276364778612074,0.015316894818455698,0.00022452254832571443,8.752632598196293
TCN,NIKKEI225,A,5,val,275.34052337398373,2.3248831439376576,349.7991793971076,1.8956673019659989,0.9841698632498865,0.00763184437416798,0.9169180250701352,0.0009014423590824973,216.5462890625,4.522575457620395,10,1.6631212126316874,1.3560786959176612,0.005459492578489325,0.0006448530169200854,3.2352555864621264
TCN,NIKKEI225,B,5,test,336.3732006540209,5.925653547811856,491.59226123964453,4.040457764757786,0.9737508799946865,0.016344960585894873,0.9894728430531055,0.00017294424665795352,252.1546875,7.856578927988596,10,4.238957187921519,2.890369365373694,0.011692480433227122,0.00012371686119771794,5.620257993579112
TCN,NIKKEI225,B,5,val,274.19692263719514,2.426652815349844,351.6834303591494,2.5902597780119856,0.9795886754018843,0.008470876535956509,0.9160186644869361,0.00123694306748113,212.157421875,4.040525001179457,10,1.7359228498965589,1.8529602205046987,0.006059700029771076,0.0008848557656370277,2.89041746341227
TCN,NIKKEI225,C,10,test,367.85347725059285,8.794770199356567,531.5297196037884,12.586270407926326,1.061423951902014,0.02444530888328608,0.987648503660699,0.0005911342366121651,281.04189453125,7.201628055441038,10,6.29139959869017,9.003675456946779,0.017487120528676812,0.00042287195852665774,5.151734363819126
TCN,NIKKEI225,C,10,val,288.4860979352678,6.072168033766515,370.84210545065446,9.556510634862773,1.031356266480889,0.021285562738761143,0.9077196602875519,0.004766319962522141,226.41806640625,10.10003998846063,10,4.343767337276517,6.8363158798001,0.015226774303020867,0.0034096199013402997,7.225133356503705
TCN,SP500,A,3,test,36.02614726970464,0.40748278767574747,51.13132211623397,0.36981324371098084,0.7471420897484014,0.007274203022319795,0.9960101624652538,5.772129616271627e-05,27.4369384765625,0.4478017349055465,10,0.2914956262352264,0.26454845781459924,0.005203651367577721,4.1291327832597354e-05,0.32033806357824257
TCN,SP500,A,3,val,36.57667945741983,0.2115511384411657,48.997813812310156,0.30211731289201715,0.8649607745171739,0.005237765293647131,0.968909610517998,0.0003828346552147556,27.40921630859375,0.5083527195535218,10,0.15133456785358326,0.21612170619594462,0.003746871574756521,0.0002738634144595405,0.36365362861056566
TCN,SP500,B,2,test,36.887460752882575,0.648951929479806,52.7532321142303,0.41012134266090594,0.7657595423018546,0.011346792493984171,0.9957537128218231,6.615775669508051e-05,28.0872314453125,0.6784225526921491,10,0.4642322444078374,0.2933831347656895,0.008117006371388237,4.732640813652218e-05,0.4853142582465674
TCN,SP500,B,2,val,37.184735410207246,0.23610861338410047,50.286917988686675,0.7462958713679989,0.881428234174517,0.006094619222050038,0.9673690611709882,0.0009666740260836964,27.889794921875,0.8587185612475904,10,0.16890192714764726,0.5338679054936839,0.004359827949862779,0.0006915169403985251,0.6142902530888351
TCN,SP500,C,2,test,37.65776227132904,0.4274283758328466,53.439350130387595,0.8249708808564457,0.7836475051472711,0.008331016633094697,0.9956418410251707,0.00013399155563847831,28.3679931640625,0.7067676523502948,10,0.3057638404674065,0.5901486168599425,0.00595965028238802,9.585178467010636e-05,0.5055911210379497
TCN,SP500,C,2,val,37.683256032759466,0.2963522538010798,50.583380410541594,0.7752588530455649,0.8936520056340317,0.008069542008470005,0.966982745762138,0.0010092782337373755,27.5105224609375,1.0148452142083793,10,0.2119976313618117,0.5545867744547444,0.005772602603922037,0.0007219941545677455,0.7259765324931804
